X,Y,Z
45,79,42
45,79,43
45,79,44
45,79,45
45,79,46
45,79,47
45,79,48
45,79,49
45,79,50
45,79,51
45,80,38
45,80,39
45,80,40
45,80,41
45,80,42
45,80,43
45,80,44
45,80,45
45,80,46
45,80,47
45,80,48
45,80,49
45,80,50
45,81,40
45,81,41
45,81,42
45,81,43
45,81,44
45,81,45
45,81,46
45,81,47
45,81,48
45,82,41
45,82,42
45,82,43
45,82,44
45,82,45
45,82,46
45,82,47
45,83,44
45,83,45
45,83,46
46,9,44
46,10,45
46,10,46
46,11,45
46,11,46
46,11,47
46,12,43
46,12,44
46,12,45
46,12,46
46,12,47
46,12,48
46,12,49
46,13,34
46,13,35
46,13,36
46,13,43
46,13,44
46,13,45
46,13,46
46,13,47
46,13,48
46,13,49
46,13,50
46,13,51
46,14,33
46,14,34
46,14,35
46,14,36
46,14,37
46,14,44
46,14,45
46,14,46
46,14,47
46,14,48
46,14,49
46,14,50
46,14,51
46,14,52
46,14,53
46,15,18
46,15,19
46,15,20
46,15,28
46,15,29
46,15,30
46,15,31
46,15,32
46,15,33
46,15,34
46,15,35
46,15,36
46,15,37
46,15,38
46,15,46
46,15,47
46,15,48
46,15,49
46,15,50
46,15,51
46,15,52
46,15,53
46,15,54
46,15,55
46,16,18
46,16,19
46,16,20
46,16,28
46,16,29
46,16,30
46,16,31
46,16,32
46,16,33
46,16,34
46,16,35
46,16,36
46,16,37
46,16,38
46,16,39
46,16,40
46,16,47
46,16,48
46,16,49
46,16,50
46,16,51
46,16,52
46,16,53
46,16,54
46,16,55
46,16,56
46,17,18
46,17,19
46,17,20
46,17,21
46,17,28
46,17,29
46,17,30
46,17,31
46,17,32
46,17,33
46,17,34
46,17,35
46,17,36
46,17,37
46,17,38
46,17,39
46,17,40
46,17,41
46,17,46
46,17,47
46,17,48
46,17,49
46,17,50
46,17,51
46,17,52
46,17,53
46,17,54
46,17,55
46,17,56
46,17,57
46,18,11
46,18,16
46,18,17
46,18,18
46,18,19
46,18,20
46,18,21
46,18,22
46,18,28
46,18,29
46,18,30
46,18,31
46,18,32
46,18,33
46,18,34
46,18,35
46,18,36
46,18,37
46,18,38
46,18,39
46,18,40
46,18,41
46,18,42
46,18,43
46,18,44
46,18,45
46,18,46
46,18,47
46,18,48
46,18,49
46,18,50
46,18,51
46,18,52
46,18,53
46,18,54
46,18,55
46,18,56
46,18,57
46,18,58
46,19,10
46,19,11
46,19,14
46,19,15
46,19,16
46,19,17
46,19,18
46,19,19
46,19,20
46,19,21
46,19,22
46,19,28
46,19,29
46,19,30
46,19,31
46,19,32
46,19,33
46,19,34
46,19,35
46,19,36
46,19,37
46,19,38
46,19,39
46,19,40
46,19,41
46,19,42
46,19,43
46,19,44
46,19,45
46,19,46
46,19,47
46,19,48
46,19,49
46,19,50
46,19,51
46,19,52
46,19,53
46,19,54
46,19,55
46,19,56
46,19,57
46,19,58
46,19,59
46,20,9
46,20,10
46,20,11
46,20,12
46,20,13
46,20,14
46,20,15
46,20,16
46,20,17
46,20,18
46,20,19
46,20,20
46,20,21
46,20,22
46,20,23
46,20,28
46,20,29
46,20,30
46,20,34
46,20,35
46,20,36
46,20,37
46,20,38
46,20,39
46,20,40
46,20,41
46,20,42
46,20,43
46,20,44
46,20,45
46,20,46
46,20,47
46,20,48
46,20,49
46,20,50
46,20,51
46,20,52
46,20,53
46,20,54
46,20,55
46,20,56
46,20,57
46,20,58
46,20,59
46,20,60
46,21,8
46,21,9
46,21,10
46,21,11
46,21,12
46,21,13
46,21,14
46,21,15
46,21,16
46,21,17
46,21,18
46,21,19
46,21,20
46,21,21
46,21,22
46,21,23
46,21,28
46,21,29
46,21,30
46,21,34
46,21,35
46,21,36
46,21,37
46,21,38
46,21,39
46,21,40
46,21,41
46,21,42
46,21,43
46,21,44
46,21,45
46,21,46
46,21,47
46,21,48
46,21,49
46,21,50
46,21,51
46,21,52
46,21,53
46,21,54
46,21,55
46,21,56
46,21,57
46,21,58
46,21,59
46,21,60
46,21,61
46,22,8
46,22,9
46,22,10
46,22,11
46,22,12
46,22,13
46,22,14
46,22,15
46,22,16
46,22,17
46,22,18
46,22,19
46,22,20
46,22,21
46,22,22
46,22,23
46,22,24
46,22,28
46,22,29
46,22,30
46,22,31
46,22,34
46,22,35
46,22,36
46,22,37
46,22,38
46,22,39
46,22,40
46,22,41
46,22,42
46,22,43
46,22,44
46,22,45
46,22,46
46,22,47
46,22,48
46,22,49
46,22,50
46,22,51
46,22,52
46,22,53
46,22,54
46,22,55
46,22,56
46,22,57
46,22,58
46,22,59
46,22,60
46,22,61
46,22,62
46,23,8
46,23,9
46,23,10
46,23,11
46,23,12
46,23,13
46,23,14
46,23,15
46,23,16
46,23,17
46,23,18
46,23,19
46,23,20
46,23,21
46,23,22
46,23,23
46,23,24
46,23,25
46,23,28
46,23,29
46,23,30
46,23,31
46,23,32
46,23,35
46,23,36
46,23,37
46,23,38
46,23,39
46,23,40
46,23,41
46,23,42
46,23,43
46,23,44
46,23,45
46,23,46
46,23,47
46,23,48
46,23,49
46,23,50
46,23,51
46,23,52
46,23,53
46,23,54
46,23,55
46,23,56
46,23,57
46,23,58
46,23,59
46,23,60
46,23,61
46,23,62
46,23,63
46,24,7
46,24,8
46,24,9
46,24,10
46,24,11
46,24,12
46,24,13
46,24,14
46,24,16
46,24,17
46,24,18
46,24,19
46,24,20
46,24,21
46,24,22
46,24,23
46,24,24
46,24,25
46,24,26
46,24,28
46,24,29
46,24,30
46,24,31
46,24,32
46,24,35
46,24,36
46,24,37
46,24,38
46,24,39
46,24,40
46,24,41
46,24,42
46,24,43
46,24,44
46,24,45
46,24,46
46,24,47
46,24,48
46,24,49
46,24,50
46,24,51
46,24,52
46,24,53
46,24,54
46,24,55
46,24,56
46,24,57
46,24,58
46,24,59
46,24,60
46,24,61
46,24,62
46,24,63
46,24,64
46,25,7
46,25,8
46,25,9
46,25,10
46,25,11
46,25,12
46,25,13
46,25,14
46,25,17
46,25,18
46,25,19
46,25,20
46,25,21
46,25,22
46,25,23
46,25,24
46,25,25
46,25,26
46,25,27
46,25,28
46,25,29
46,25,30
46,25,31
46,25,32
46,25,34
46,25,35
46,25,36
46,25,37
46,25,38
46,25,39
46,25,40
46,25,41
46,25,42
46,25,43
46,25,44
46,25,45
46,25,46
46,25,47
46,25,48
46,25,49
46,25,61
46,25,62
46,25,63
46,25,64
46,25,65
46,26,6
46,26,7
46,26,8
46,26,9
46,26,10
46,26,11
46,26,12
46,26,13
46,26,17
46,26,18
46,26,19
46,26,20
46,26,21
46,26,22
46,26,23
46,26,24
46,26,25
46,26,26
46,26,27
46,26,28
46,26,29
46,26,30
46,26,31
46,26,32
46,26,33
46,26,34
46,26,35
46,26,36
46,26,37
46,26,38
46,26,39
46,26,40
46,26,41
46,26,42
46,26,43
46,26,44
46,26,45
46,26,46
46,26,47
46,26,48
46,26,49
46,26,63
46,26,64
46,26,65
46,26,66
46,27,6
46,27,7
46,27,8
46,27,9
46,27,10
46,27,11
46,27,12
46,27,13
46,27,18
46,27,19
46,27,20
46,27,21
46,27,22
46,27,23
46,27,24
46,27,25
46,27,26
46,27,27
46,27,28
46,27,29
46,27,30
46,27,31
46,27,32
46,27,33
46,27,34
46,27,35
46,27,36
46,27,37
46,27,38
46,27,39
46,27,40
46,27,41
46,27,42
46,27,43
46,27,44
46,27,45
46,27,46
46,27,47
46,27,48
46,27,49
46,27,50
46,27,51
46,27,64
46,27,65
46,28,6
46,28,7
46,28,8
46,28,9
46,28,10
46,28,11
46,28,12
46,28,18
46,28,19
46,28,20
46,28,21
46,28,22
46,28,23
46,28,24
46,28,25
46,28,26
46,28,27
46,28,28
46,28,29
46,28,30
46,28,31
46,28,32
46,28,33
46,28,34
46,28,35
46,28,36
46,28,37
46,28,38
46,28,39
46,28,40
46,28,41
46,28,42
46,28,43
46,28,44
46,28,45
46,28,46
46,28,47
46,28,48
46,28,49
46,28,50
46,28,51
46,28,52
46,28,53
46,29,6
46,29,7
46,29,8
46,29,9
46,29,10
46,29,11
46,29,12
46,29,18
46,29,19
46,29,20
46,29,21
46,29,22
46,29,23
46,29,24
46,29,25
46,29,26
46,29,27
46,29,28
46,29,29
46,29,30
46,29,31
46,29,32
46,29,33
46,29,34
46,29,35
46,29,36
46,29,37
46,29,38
46,29,39
46,29,44
46,29,45
46,29,46
46,29,47
46,29,48
46,29,49
46,29,50
46,29,51
46,29,52
46,29,53
46,29,54
46,30,6
46,30,7
46,30,8
46,30,9
46,30,10
46,30,11
46,30,12
46,30,18
46,30,19
46,30,20
46,30,21
46,30,22
46,30,23
46,30,24
46,30,25
46,30,26
46,30,27
46,30,28
46,30,29
46,30,30
46,30,31
46,30,32
46,30,33
46,30,34
46,30,35
46,30,36
46,30,37
46,30,46
46,30,47
46,30,48
46,30,49
46,30,50
46,30,51
46,30,52
46,30,53
46,30,54
46,30,55
46,31,6
46,31,7
46,31,8
46,31,9
46,31,10
46,31,11
46,31,12
46,31,13
46,31,18
46,31,19
46,31,20
46,31,21
46,31,22
46,31,23
46,31,24
46,31,25
46,31,26
46,31,27
46,31,28
46,31,29
46,31,30
46,31,31
46,31,32
46,31,33
46,31,34
46,31,35
46,31,36
46,31,37
46,31,46
46,31,47
46,31,48
46,31,49
46,31,50
46,31,51
46,31,52
46,31,53
46,31,54
46,31,55
46,32,6
46,32,7
46,32,8
46,32,9
46,32,10
46,32,11
46,32,12
46,32,13
46,32,14
46,32,18
46,32,19
46,32,20
46,32,21
46,32,22
46,32,23
46,32,24
46,32,25
46,32,26
46,32,28
46,32,29
46,32,30
46,32,31
46,32,32
46,32,33
46,32,34
46,32,35
46,32,36
46,32,37
46,32,46
46,32,47
46,32,48
46,32,49
46,32,50
46,32,51
46,32,52
46,32,53
46,33,6
46,33,7
46,33,8
46,33,9
46,33,10
46,33,11
46,33,12
46,33,13
46,33,14
46,33,15
46,33,18
46,33,19
46,33,20
46,33,21
46,33,22
46,33,23
46,33,24
46,33,25
46,33,26
46,33,28
46,33,29
46,33,30
46,33,31
46,33,32
46,33,33
46,33,34
46,33,35
46,33,36
46,33,37
46,33,47
46,33,48
46,33,49
46,33,50
46,33,51
46,33,52
46,34,6
46,34,7
46,34,8
46,34,9
46,34,10
46,34,11
46,34,12
46,34,13
46,34,14
46,34,15
46,34,16
46,34,17
46,34,18
46,34,19
46,34,20
46,34,21
46,34,22
46,34,23
46,34,24
46,34,25
46,34,28
46,34,29
46,34,30
46,34,31
46,34,32
46,34,33
46,34,34
46,34,35
46,34,36
46,34,37
46,34,38
46,34,39
46,34,40
46,34,41
46,34,46
46,34,47
46,34,48
46,34,49
46,34,50
46,34,51
46,34,52
46,35,7
46,35,8
46,35,9
46,35,10
46,35,11
46,35,12
46,35,13
46,35,14
46,35,15
46,35,16
46,35,17
46,35,18
46,35,19
46,35,20
46,35,21
46,35,22
46,35,23
46,35,24
46,35,25
46,35,27
46,35,28
46,35,29
46,35,30
46,35,31
46,35,32
46,35,33
46,35,34
46,35,35
46,35,36
46,35,37
46,35,38
46,35,39
46,35,40
46,35,41
46,35,42
46,35,43
46,35,44
46,35,45
46,35,46
46,35,47
46,35,48
46,35,49
46,35,50
46,35,51
46,35,52
46,36,8
46,36,9
46,36,10
46,36,11
46,36,12
46,36,13
46,36,14
46,36,15
46,36,16
46,36,17
46,36,18
46,36,19
46,36,20
46,36,21
46,36,22
46,36,23
46,36,24
46,36,25
46,36,27
46,36,28
46,36,29
46,36,30
46,36,31
46,36,32
46,36,33
46,36,34
46,36,35
46,36,36
46,36,37
46,36,38
46,36,39
46,36,40
46,36,41
46,36,42
46,36,43
46,36,44
46,36,45
46,36,46
46,36,47
46,36,48
46,36,49
46,36,50
46,36,51
46,37,12
46,37,13
46,37,14
46,37,15
46,37,16
46,37,17
46,37,18
46,37,19
46,37,20
46,37,21
46,37,22
46,37,23
46,37,24
46,37,25
46,37,27
46,37,28
46,37,29
46,37,30
46,37,31
46,37,32
46,37,33
46,37,34
46,37,35
46,37,36
46,37,37
46,37,38
46,37,39
46,37,40
46,37,41
46,37,42
46,37,43
46,37,44
46,37,45
46,37,46
46,37,47
46,37,48
46,37,49
46,37,50
46,37,51
46,37,52
46,38,13
46,38,14
46,38,15
46,38,16
46,38,17
46,38,18
46,38,19
46,38,20
46,38,21
46,38,22
46,38,23
46,38,24
46,38,25
46,38,26
46,38,27
46,38,28
46,38,29
46,38,30
46,38,31
46,38,32
46,38,33
46,38,34
46,38,35
46,38,36
46,38,37
46,38,38
46,38,39
46,38,40
46,38,41
46,38,42
46,38,43
46,38,44
46,38,45
46,38,46
46,38,47
46,38,48
46,38,49
46,38,50
46,38,51
46,38,52
46,38,53
46,39,14
46,39,15
46,39,16
46,39,17
46,39,18
46,39,19
46,39,20
46,39,21
46,39,22
46,39,23
46,39,24
46,39,26
46,39,27
46,39,28
46,39,29
46,39,30
46,39,31
46,39,32
46,39,33
46,39,34
46,39,35
46,39,36
46,39,37
46,39,38
46,39,39
46,39,40
46,39,41
46,39,42
46,39,43
46,39,44
46,39,45
46,39,46
46,39,47
46,39,48
46,39,49
46,39,50
46,39,51
46,39,52
46,39,53
46,40,15
46,40,16
46,40,17
46,40,20
46,40,21
46,40,27
46,40,28
46,40,33
46,40,34
46,40,35
46,40,36
46,40,37
46,40,38
46,40,39
46,40,40
46,40,41
46,40,42
46,40,43
46,40,44
46,40,45
46,40,46
46,40,47
46,40,48
46,40,49
46,40,50
46,40,51
46,41,34
46,41,37
46,41,38
46,41,39
46,41,40
46,41,41
46,41,42
46,41,43
46,41,44
46,41,45
46,41,46
46,41,47
46,41,48
46,41,49
46,41,50
46,42,38
46,42,39
46,42,40
46,42,41
46,42,42
46,42,43
46,42,44
46,42,45
46,42,46
46,42,47
46,42,48
46,42,49
46,42,50
46,42,51
46,43,38
46,43,39
46,43,40
46,43,41
46,43,42
46,43,43
46,43,44
46,43,45
46,43,46
46,43,47
46,43,48
46,43,49
46,43,50
46,43,51
46,44,45
46,44,46
46,44,47
46,44,48
46,44,49
46,44,50
46,44,51
46,45,46
46,45,47
46,45,50
46,45,51
46,46,32
46,46,51
46,47,32
46,47,33
46,47,34
46,48,34
46,48,35
46,48,36
46,48,37
46,49,36
46,49,37
46,49,38
46,49,39
46,49,40
46,50,38
46,50,39
46,50,40
46,50,41
46,51,40
46,51,41
46,52,40
46,52,41
46,52,42
46,52,43
46,53,40
46,53,41
46,53,42
46,53,43
46,54,40
46,54,41
46,54,42
46,54,43
46,55,40
46,55,41
46,55,42
46,55,43
46,56,40
46,56,41
46,56,42
46,56,43
46,57,39
46,57,40
46,57,41
46,57,42
46,57,43
46,58,38
46,58,39
46,58,40
46,58,41
46,58,42
46,59,37
46,59,38
46,59,39
46,59,40
46,59,41
46,59,42
46,60,32
46,60,33
46,60,37
46,60,38
46,60,39
46,60,40
46,60,41
46,60,42
46,60,43
46,60,48
46,61,32
46,61,33
46,61,34
46,61,35
46,61,36
46,61,37
46,61,38
46,61,39
46,61,40
46,61,41
46,61,42
46,61,43
46,61,46
46,61,47
46,61,48
46,62,32
46,62,33
46,62,34
46,62,35
46,62,36
46,62,37
46,62,38
46,62,39
46,62,40
46,62,41
46,62,42
46,62,43
46,62,44
46,62,45
46,62,46
46,62,47
46,63,32
46,63,33
46,63,34
46,63,35
46,63,36
46,63,37
46,63,38
46,63,39
46,63,40
46,63,41
46,63,42
46,63,43
46,63,44
46,63,45
46,63,46
46,63,47
46,64,32
46,64,33
46,64,34
46,64,35
46,64,36
46,64,37
46,64,38
46,64,39
46,64,40
46,64,41
46,64,42
46,64,43
46,64,44
46,64,45
46,64,46
46,64,47
46,65,32
46,65,33
46,65,34
46,65,35
46,65,36
46,65,37
46,65,38
46,65,39
46,65,40
46,65,41
46,65,42
46,65,43
46,65,44
46,65,45
46,65,46
46,65,47
46,66,32
46,66,33
46,66,34
46,66,35
46,66,36
46,66,37
46,66,38
46,66,39
46,66,40
46,66,41
46,66,42
46,66,43
46,66,44
46,66,45
46,66,46
46,67,32
46,67,33
46,67,34
46,67,35
46,67,36
46,67,37
46,67,38
46,67,39
46,67,40
46,67,41
46,67,42
46,67,43
46,67,44
46,67,45
46,68,32
46,68,33
46,68,34
46,68,35
46,68,36
46,68,37
46,68,38
46,68,39
46,68,40
46,68,41
46,68,42
46,68,43
46,68,44
46,68,45
46,69,40
46,69,41
46,69,42
46,69,43
46,69,44
46,69,45
46,70,41
46,70,42
46,70,43
46,70,44
46,71,40
46,71,41
46,71,42
46,71,43
46,71,44
46,72,38
46,72,39
46,72,40
46,72,41
46,72,42
46,72,43
46,72,44
46,73,37
46,73,38
46,73,39
46,73,40
46,73,41
46,73,42
46,73,43
46,74,36
46,74,37
46,74,38
46,74,39
46,74,40
46,74,41
46,74,42
46,74,43
46,75,34
46,75,35
46,75,36
46,75,37
46,75,38
46,75,39
46,75,40
46,75,41
46,75,42
46,75,43
46,75,50
46,75,51
46,75,52
46,75,53
46,75,54
46,76,34
46,76,35
46,76,36
46,76,37
46,76,38
46,76,39
46,76,40
46,76,41
46,76,42
46,76,43
46,76,48
46,76,49
46,76,50
46,76,51
46,76,52
46,76,53
46,76,54
46,77,35
46,77,36
46,77,37
46,77,38
46,77,39
46,77,40
46,77,41
46,77,42
46,77,43
46,77,44
46,77,45
46,77,46
46,77,47
46,77,48
46,77,49
46,77,50
46,77,51
46,77,52
46,77,53
46,77,54
46,78,36
46,78,37
46,78,38
46,78,39
46,78,40
46,78,41
46,78,42
46,78,43
46,78,44
46,78,45
46,78,46
46,78,47
46,78,48
46,78,49
46,78,50
46,78,51
46,78,52
46,78,53
46,79,37
46,79,38
46,79,39
46,79,40
46,79,41
46,79,42
46,79,43
46,79,44
46,79,45
46,79,46
46,79,47
46,79,48
46,79,49
46,79,50
46,79,51
46,80,38
46,80,39
46,80,40
46,80,41
46,80,42
46,80,43
46,80,44
46,80,45
46,80,46
46,80,47
46,80,48
46,80,49
46,80,50
46,81,39
46,81,40
46,81,41
46,81,42
46,81,43
46,81,44
46,81,45
46,81,46
46,81,47
46,81,48
46,82,41
46,82,42
46,82,43
46,82,44
46,82,45
46,82,46
46,82,47
46,83,43
46,83,44
46,83,45
46,83,46
47,9,43
47,10,45
47,12,44
47,12,47
47,12,48
47,13,43
47,13,44
47,13,45
47,13,46
47,13,47
47,13,48
47,13,49
47,13,50
47,14,44
47,14,45
47,14,46
47,14,47
47,14,48
47,14,49
47,14,50
47,14,51
47,14,52
47,14,53
47,15,28
47,15,29
47,15,34
47,15,35
47,15,36
47,15,37
47,15,45
47,15,46
47,15,47
47,15,48
47,15,49
47,15,50
47,15,51
47,15,52
47,15,53
47,15,54
47,16,19
47,16,28
47,16,29
47,16,30
47,16,32
47,16,33
47,16,34
47,16,35
47,16,36
47,16,37
47,16,38
47,16,49
47,16,50
47,16,51
47,16,52
47,16,53
47,16,54
47,16,55
47,17,19
47,17,20
47,17,21
47,17,28
47,17,29
47,17,30
47,17,31
47,17,32
47,17,33
47,17,34
47,17,35
47,17,36
47,17,37
47,17,38
47,17,39
47,17,50
47,17,51
47,17,52
47,17,53
47,17,54
47,17,55
47,17,56
47,17,57
47,18,11
47,18,18
47,18,19
47,18,20
47,18,21
47,18,22
47,18,28
47,18,29
47,18,30
47,18,31
47,18,32
47,18,33
47,18,34
47,18,35
47,18,36
47,18,37
47,18,38
47,18,39
47,18,40
47,18,50
47,18,51
47,18,52
47,18,53
47,18,54
47,18,55
47,18,56
47,18,57
47,18,58
47,19,10
47,19,14
47,19,15
47,19,16
47,19,17
47,19,18
47,19,19
47,19,20
47,19,21
47,19,22
47,19,28
47,19,29
47,19,30
47,19,31
47,19,32
47,19,33
47,19,34
47,19,35
47,19,36
47,19,37
47,19,38
47,19,39
47,19,40
47,19,41
47,19,49
47,19,50
47,19,51
47,19,52
47,19,53
47,19,54
47,19,55
47,19,56
47,19,57
47,19,58
47,19,59
47,20,9
47,20,10
47,20,13
47,20,14
47,20,15
47,20,16
47,20,17
47,20,18
47,20,19
47,20,20
47,20,21
47,20,22
47,20,28
47,20,29
47,20,30
47,20,31
47,20,36
47,20,37
47,20,38
47,20,39
47,20,40
47,20,41
47,20,42
47,20,43
47,20,44
47,20,45
47,20,46
47,20,49
47,20,50
47,20,51
47,20,52
47,20,53
47,20,54
47,20,55
47,20,56
47,20,57
47,20,58
47,20,59
47,20,60
47,21,8
47,21,9
47,21,10
47,21,11
47,21,12
47,21,13
47,21,14
47,21,15
47,21,16
47,21,17
47,21,18
47,21,19
47,21,20
47,21,21
47,21,22
47,21,23
47,21,28
47,21,29
47,21,30
47,21,31
47,21,36
47,21,37
47,21,38
47,21,39
47,21,40
47,21,41
47,21,42
47,21,43
47,21,44
47,21,45
47,21,46
47,21,47
47,21,48
47,21,49
47,21,50
47,21,51
47,21,52
47,21,53
47,21,54
47,21,55
47,21,56
47,21,57
47,21,58
47,21,59
47,21,60
47,21,61
47,22,8
47,22,9
47,22,10
47,22,11
47,22,12
47,22,13
47,22,14
47,22,15
47,22,16
47,22,17
47,22,18
47,22,19
47,22,20
47,22,21
47,22,22
47,22,23
47,22,28
47,22,29
47,22,30
47,22,31
47,22,35
47,22,36
47,22,37
47,22,38
47,22,39
47,22,40
47,22,41
47,22,42
47,22,43
47,22,44
47,22,45
47,22,46
47,22,47
47,22,48
47,22,49
47,22,50
47,22,51
47,22,52
47,22,53
47,22,54
47,22,55
47,22,56
47,22,57
47,22,58
47,22,59
47,22,60
47,22,61
47,22,62
47,23,8
47,23,9
47,23,10
47,23,11
47,23,12
47,23,13
47,23,14
47,23,15
47,23,16
47,23,17
47,23,18
47,23,19
47,23,20
47,23,21
47,23,22
47,23,23
47,23,24
47,23,28
47,23,29
47,23,30
47,23,31
47,23,35
47,23,36
47,23,37
47,23,38
47,23,39
47,23,40
47,23,41
47,23,42
47,23,43
47,23,44
47,23,45
47,23,46
47,23,47
47,23,48
47,23,49
47,23,50
47,23,51
47,23,52
47,23,53
47,23,54
47,23,55
47,23,56
47,23,57
47,23,58
47,23,59
47,23,60
47,23,61
47,23,62
47,23,63
47,24,7
47,24,8
47,24,9
47,24,10
47,24,11
47,24,12
47,24,13
47,24,14
47,24,15
47,24,16
47,24,17
47,24,18
47,24,19
47,24,20
47,24,21
47,24,22
47,24,23
47,24,24
47,24,25
47,24,28
47,24,29
47,24,30
47,24,31
47,24,35
47,24,36
47,24,37
47,24,38
47,24,39
47,24,40
47,24,41
47,24,42
47,24,43
47,24,44
47,24,45
47,24,46
47,24,47
47,24,48
47,24,50
47,24,51
47,24,52
47,24,53
47,24,54
47,24,55
47,24,56
47,24,57
47,24,58
47,24,59
47,24,60
47,24,61
47,24,62
47,24,63
47,24,64
47,25,7
47,25,8
47,25,9
47,25,10
47,25,11
47,25,12
47,25,13
47,25,14
47,25,15
47,25,16
47,25,17
47,25,18
47,25,19
47,25,20
47,25,21
47,25,22
47,25,23
47,25,24
47,25,25
47,25,26
47,25,27
47,25,28
47,25,29
47,25,30
47,25,31
47,25,35
47,25,36
47,25,37
47,25,38
47,25,39
47,25,40
47,25,41
47,25,42
47,25,43
47,25,44
47,25,45
47,25,46
47,25,47
47,25,48
47,25,52
47,25,53
47,25,54
47,25,55
47,25,56
47,25,57
47,25,58
47,25,62
47,25,63
47,25,64
47,25,65
47,26,6
47,26,7
47,26,8
47,26,9
47,26,10
47,26,11
47,26,12
47,26,13
47,26,14
47,26,15
47,26,16
47,26,17
47,26,18
47,26,19
47,26,20
47,26,21
47,26,22
47,26,23
47,26,24
47,26,25
47,26,26
47,26,27
47,26,28
47,26,29
47,26,30
47,26,31
47,26,32
47,26,33
47,26,34
47,26,35
47,26,36
47,26,37
47,26,38
47,26,39
47,26,40
47,26,41
47,26,42
47,26,43
47,26,44
47,26,45
47,26,46
47,26,47
47,26,48
47,26,49
47,26,50
47,26,63
47,26,64
47,26,65
47,26,66
47,27,6
47,27,7
47,27,8
47,27,9
47,27,10
47,27,11
47,27,12
47,27,13
47,27,14
47,27,15
47,27,16
47,27,17
47,27,18
47,27,19
47,27,20
47,27,21
47,27,22
47,27,23
47,27,24
47,27,25
47,27,26
47,27,27
47,27,28
47,27,29
47,27,30
47,27,31
47,27,32
47,27,33
47,27,34
47,27,35
47,27,36
47,27,37
47,27,38
47,27,39
47,27,42
47,27,43
47,27,44
47,27,45
47,27,46
47,27,47
47,27,48
47,27,49
47,27,50
47,27,51
47,27,52
47,27,64
47,27,65
47,28,6
47,28,7
47,28,8
47,28,9
47,28,10
47,28,11
47,28,12
47,28,13
47,28,14
47,28,15
47,28,17
47,28,18
47,28,19
47,28,20
47,28,21
47,28,22
47,28,23
47,28,24
47,28,25
47,28,26
47,28,27
47,28,28
47,28,29
47,28,30
47,28,31
47,28,32
47,28,33
47,28,34
47,28,35
47,28,36
47,28,37
47,28,38
47,28,44
47,28,45
47,28,46
47,28,47
47,28,48
47,28,49
47,28,50
47,28,51
47,28,52
47,28,53
47,29,6
47,29,7
47,29,8
47,29,9
47,29,10
47,29,11
47,29,12
47,29,13
47,29,14
47,29,17
47,29,18
47,29,19
47,29,20
47,29,21
47,29,22
47,29,23
47,29,24
47,29,25
47,29,26
47,29,27
47,29,28
47,29,29
47,29,30
47,29,31
47,29,32
47,29,33
47,29,34
47,29,35
47,29,36
47,29,37
47,29,45
47,29,46
47,29,47
47,29,48
47,29,49
47,29,50
47,29,51
47,29,52
47,29,53
47,29,54
47,30,6
47,30,7
47,30,8
47,30,9
47,30,10
47,30,11
47,30,12
47,30,13
47,30,14
47,30,17
47,30,18
47,30,19
47,30,20
47,30,21
47,30,22
47,30,23
47,30,24
47,30,25
47,30,26
47,30,27
47,30,28
47,30,29
47,30,30
47,30,31
47,30,32
47,30,33
47,30,34
47,30,35
47,30,36
47,30,37
47,30,46
47,30,47
47,30,48
47,30,49
47,30,50
47,30,51
47,30,52
47,30,53
47,30,54
47,30,55
47,31,6
47,31,7
47,31,8
47,31,9
47,31,10
47,31,11
47,31,12
47,31,13
47,31,14
47,31,18
47,31,19
47,31,20
47,31,21
47,31,22
47,31,23
47,31,24
47,31,25
47,31,26
47,31,27
47,31,28
47,31,29
47,31,30
47,31,31
47,31,32
47,31,33
47,31,34
47,31,35
47,31,36
47,31,37
47,31,38
47,31,46
47,31,47
47,31,48
47,31,49
47,31,50
47,31,51
47,31,52
47,31,53
47,31,54
47,31,55
47,32,6
47,32,7
47,32,8
47,32,9
47,32,10
47,32,11
47,32,12
47,32,13
47,32,14
47,32,15
47,32,17
47,32,18
47,32,19
47,32,20
47,32,21
47,32,22
47,32,23
47,32,24
47,32,25
47,32,26
47,32,27
47,32,28
47,32,29
47,32,30
47,32,31
47,32,32
47,32,33
47,32,34
47,32,35
47,32,36
47,32,37
47,32,38
47,32,39
47,32,46
47,32,47
47,32,48
47,32,49
47,32,50
47,32,51
47,32,52
47,32,53
47,32,54
47,32,55
47,33,6
47,33,7
47,33,8
47,33,9
47,33,10
47,33,11
47,33,12
47,33,13
47,33,14
47,33,15
47,33,16
47,33,17
47,33,18
47,33,19
47,33,20
47,33,21
47,33,22
47,33,23
47,33,24
47,33,25
47,33,26
47,33,27
47,33,28
47,33,29
47,33,30
47,33,31
47,33,32
47,33,33
47,33,34
47,33,35
47,33,36
47,33,37
47,33,38
47,33,39
47,33,40
47,33,41
47,33,45
47,33,46
47,33,47
47,33,48
47,33,49
47,33,50
47,33,51
47,33,52
47,33,53
47,33,54
47,34,6
47,34,7
47,34,8
47,34,9
47,34,10
47,34,11
47,34,12
47,34,13
47,34,14
47,34,15
47,34,16
47,34,17
47,34,18
47,34,19
47,34,20
47,34,21
47,34,22
47,34,23
47,34,24
47,34,25
47,34,26
47,34,27
47,34,28
47,34,29
47,34,30
47,34,31
47,34,32
47,34,33
47,34,34
